"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FC","2025-04-18","95.1","-0.82","5.97","Kelly, Carson",608348,669203,"home_run","hit_into_play",,,,,8,"Carson Kelly homers (5) on a fly ball to center field. Pete Crow-Armstrong scores.","R","R","R","CHC","AZ","X",,"fly_ball",2,2,2025,"-0.2","1.29",0.0868355853113274,2.111256582906043,,691718,,2,2,"Bot",100.6,41.23,,,,,2.859456797622353,-138.30619977493754,-7.368385672781421,-3.2638739211892216,31.282218313946153,-14.216189158533561,3.35,1.63,409,"100.8",27,"95.6",2784,"6.6",778268,672515,647304,641658,553993,672695,666971,664983,682998,"53.88",0.562,1.053936170212766,"2",1,0,3,6,16,5,"Cutter",0,0,0,0,0,2,2,0,"Standard","Standard",192,"0.19","1.674","73.4","7.1",2.057,"-1.674","100.8",0,0,0.53,0.53,30,30,31,31,1,0,6,2,6,2,"1.24","0.2","0.2","39.3",11.689576065025738,-6.512091216508984,36.450374393576325,39.138563705273086,31.577764751273037
"CH","2025-07-21","83.4","1.68","6.29","Kelly, Carson",608348,702070,"home_run","hit_into_play",,,,,8,"Carson Kelly homers (13) on a fly ball to left field.","R","R","L","CHC","KC","X",,"fly_ball",2,2,2025,"0.53","1.24",-0.1445177659116723,1.808660958418179,,,,0,2,"Bot",26.64,88.33,,,,,-5.257280283444493,-121.27646511780475,-6.3294908278365245,6.234663115758696,22.876348771031214,-18.899682409857473,3.41,1.65,366,"100.6",35,"83.8",1515,"6.5",777065,521692,686469,679845,672580,677951,670231,664728,695506,"53.99",0.473,0.9493636363636365,"2",1,0,3,5,11,5,"Changeup",0,1,0,1,1,1,1,1,"Strategic","Standard",144,"0.112","1.141","75.8","7.9",1.857,"-1.141","100.6",-1,-1,0.439,0.439,25,30,26,31,1,0,8,1,6,1,"2.03","0.53","-0.53","50.9",22.40246795249036,-13.624031218173794,39.56407692695054,37.841285205938064,39.800486079123175
"CU","2025-05-30","80.1","-1.51","5.79","Friedl, TJ",670770,607067,"home_run","hit_into_play",,,,,5,"TJ Friedl homers (4) on a fly ball to right center field.","R","L","R","CHC","CIN","X",,"fly_ball",1,1,2025,"0.79","-0.71",0.12318107642612353,2.341752765750489,,,,0,1,"Top",192.03,54.83,,,,,2.1129013253441395,-116.6796884323944,0.42820903578439906,6.807512432971866,22.207860367883445,-38.932847659252886,3.28,1.5,392,"100.6",31,"80.3",2161,"6.4",777712,608348,457759,663538,807713,621020,664023,691718,663656,"54.11",0.528,1.0415897435897434,"2",1,0,3,6,1,3,"Curveball",0,0,0,0,1,0,1,0,"Standard","Standard",56,"-0.097","1.123","72.4","7.1",2.055,"-1.123","100.6",0,0,0.501,0.499,34,29,35,30,1,0,6,2,6,1,"4.26","-0.79","0.79","34.7",18.80898223611548,-14.039634672079556,24.75612334334149,33.300064653495774,47.38157309560061
"FF","2025-04-22","97.3","2.68","5.22","Amaya, Miguel",665804,656945,"home_run","hit_into_play",,,,,5,"Miguel Amaya homers (2) on a fly ball to center field.","R","R","L","CHC","LAD","X",,"fly_ball",0,1,2025,"0.47","1.32",0.0838384764156972,2.688392818859147,,,,2,9,"Bot",105.65,43.52,,,,,-8.014867270336758,-141.4678011554539,-4.24146219290987,8.202291450512366,33.785311694063445,-13.745321599410005,3.32,1.61,388,"100.5",33,"96.8",2658,"6.2",778220,669257,518692,571771,571970,605141,681624,669242,606192,"54.33",0.418,0.8148529411764704,"2",1,0,3,6,85,2,"4-Seam Fastball",9,10,9,10,10,10,10,10,"Infield shade","Standard",141,"0.489","2.639","78.0","7.6",1.608,"-2.639","100.5",-1,-1,0.047,0.047,30,26,31,26,1,4,2,3,4,4,"1.11","0.47","-0.47","31.4",9.310382359981253,-7.388548897340398,30.568095865737867,37.58284829986582,28.092977099658103
"ST","2025-05-16","84.4","-2.52","6.06","Vargas, Miguel",678246,690990,"home_run","hit_into_play",,,,,5,"Miguel Vargas homers (4) on a fly ball to left field. Chase Meidroth scores.","R","R","R","CHC","CWS","X",,"fly_ball",3,2,2025,"1.45","-0.05",0.01320507278084948,2.7025285523311884,,805367,,2,1,"Top",35.81,62.85,,,,,2.99098727371342,-122.96040126410064,-1.34174503380867,14.021136387938899,25.36594542668888,-32.58257101293872,3.4,1.61,402,"100.3",33,"83.7",2660,"5.9",777900,608348,683737,663538,542932,621020,673548,691718,663656,"54.62",0.418,0.8148529411764704,"2",1,0,3,6,4,7,"Sweeper",0,0,0,0,2,0,2,0,"Infield shade","Standard",51,"-0.17","1.617","69.9","7.6",1.608,"-1.617","100.3",0,0,0.514,0.486,23,25,24,26,1,0,6,1,5,1,"3.25","-1.45","-1.45","50.9",17.330291718903744,-15.442709749450387,29.9363084249165,37.56033852369059,43.28118354031393
"KC","2025-09-05","74.3","1.21","5.85","Hoerner, Nico",663538,829272,"home_run","hit_into_play",,,,,4,"Nico Hoerner homers (6) on a fly ball to left center field.","R","R","L","CHC","WSH","X",,"fly_ball",0,1,2025,"-0.68","-1.48",-0.6935306338153873,2.8147482538083404,,,,2,6,"Bot",58.02,68.29,,,,,-2.6895132379677595,-107.96653728840079,3.7578640842245017,-4.662960193365809,22.972209902172075,-44.61862376056899,3.37,1.61,364,"100.2",29,"73.2",2975,"6.1",776455,656180,665953,671277,691781,682928,695578,690987,695734,"54.45",0.487,0.9322222222222224,"2",1,0,3,6,56,2,"Knuckle Curve",9,5,9,5,5,10,10,5,"Standard","Standard",345,"0.026","2.639","69.6","7.2",1.83,"-2.639","100.2",4,4,0.943,0.943,27,28,28,28,1,3,2,2,3,1,"5.7","-0.68","0.68","54.5",12.202549844350221,-10.820798120705756,29.2799902862449,29.801009842180406,33.74040585185572
"FF","2025-07-02","90.1","2.66","5.5","Santana, Carlos",467793,684007,"home_run","hit_into_play",,,,,6,"Carlos Santana homers (10) on a fly ball to left field.","R","R","L","CHC","CLE","X",,"fly_ball",0,0,2025,"1.04","1.51",0.3191487335457708,2.378337032465071,,,,0,2,"Top",26.1,91.67,,,,,-7.998578100717474,-130.8468045884269,-4.9385813721973815,13.711007478935947,29.44078255180623,-13.954174782790913,3.46,1.72,361,"100.2",37,"89.5",2475,"6.2",777266,608348,683737,663538,807713,621020,664023,691718,663656,"54.31",0.27,0.5335,"2",1,0,3,5,8,1,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Infield shade","Standard",147,"-0.103","1.114","77.1","8.3",1.06,"-1.114","100.2",0,0,0.5,0.5,31,39,32,39,1,0,6,1,6,1,"1.32","1.04","-1.04","36.3",20.5391770133811,-20.737116591710482,19.055158407014563,42.65298737441039,40.67583650124159
"FF","2025-04-09","91.2","2.61","5.44","Seager, Corey",608369,684007,"home_run","hit_into_play",,,,,8,"Corey Seager homers (2) on a fly ball to left center field.","R","L","L","CHC","TEX","X",,"fly_ball",3,1,2025,"1.42","1.57",0.05563717737680651,2.0611006181065585,,,,1,1,"Top",72.29,61.29,,,,,-9.43570598929114,-132.22410975817206,-5.84110932007195,18.83088807003118,33.253220397334736,-12.670181276765268,3.43,1.46,366,"100.1",34,"90.1",2472,"6.2",778385,665804,683737,663538,807713,621020,664023,691718,663656,"54.28",0.369,0.7360384615384614,"2",1,0,3,5,2,5,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Infield shade","Standard",149,"-0.088","1.418","74.0","7.0",1.441,"-1.418","100.1",0,0,0.512,0.488,31,31,32,31,1,0,5,1,6,2,"1.23","1.42","1.42","38.0",7.859532829997949,2.804380362881484,37.751239868641235,40.81406830047278,31.893242453170394
"CH","2025-08-20","88.5","2.64","5.69","Shaw, Matt",807713,657649,"home_run","hit_into_play",,,,,13,"Matt Shaw homers (11) on a fly ball to left center field.","R","R","L","CHC","MIL","X",,"fly_ball",1,2,2025,"1.19","0.32",-0.3399296143894954,1.363264742326478,,,,0,8,"Bot",51.29,59.88,,,,,-9.773855841224663,-128.57608782917774,-5.195555587993983,15.185774985319345,25.31477894307857,-27.7124817900442,3.3,1.5,390,"100.1",33,"88.9",1855,"6.5",776663,661388,683734,668930,678011,687401,686555,663368,686217,"53.99",0.418,0.8148529411764704,"2",1,0,3,6,59,4,"Changeup",3,2,3,2,2,4,4,2,"Standard","Standard",126,"0.075","1.184","72.9","7.7",1.608,"-1.184","100.1",1,1,0.863,0.863,31,23,31,24,1,2,2,1,1,2,"2.59","1.19","-1.19","21.7",18.91775042470989,-18.453020795745307,42.56390185655416,30.176311234970065,38.500980762345144
"FF","2025-07-02","90.9","2.31","5.56","Fry, David",681807,684007,"home_run","hit_into_play",,,,,4,"David Fry homers (2) on a fly ball to left field.","R","R","L","CHC","CLE","X",,"fly_ball",1,1,2025,"1.05","1.5",-0.353455945965365,2.808499998236915,,,,1,3,"Top",19.46,94.68,,,,,-8.899089395401859,-131.9704733266331,-4.150381889325055,14.192826517323937,29.504877076167972,-13.906582738816656,3.39,1.58,366,"100.1",33,"90.4",2495,"6.2",777266,608348,683737,663538,807713,621020,664023,691718,663656,"54.26",0.418,0.8148529411764704,"2",1,0,3,6,20,3,"4-Seam Fastball",0,2,2,0,3,0,3,0,"Infield shade","Standard",147,"-0.088","1.593","70.8","7.7",1.608,"-1.593","100.1",-2,2,0.307,0.6930000000000001,31,29,32,30,2,1,6,1,6,1,"1.28","1.05","-1.05","42.4",21.935865545908158,-13.639319868907533,27.937786655160384,39.08954359892915,34.699470916748176
"SI","2025-09-14","95.5","-1.31","5.8","Happ, Ian",664023,605288,"home_run","hit_into_play",,,,,8,"Ian Happ homers (22) on a fly ball to left field.","R","L","R","CHC","TB","X",,"fly_ball",0,0,2025,"-1.42","0.71",0.273023443025151,1.9091077651396346,,,,1,6,"Bot",56.04,68.07,,,,,7.414838170499352,-138.83267033110693,-6.229760777254491,-20.051120692936507,32.317957950144596,-21.702917666993105,3.59,1.63,356,"100",35,"95.8",2239,"6.6",776321,663743,676044,664040,691406,700246,663968,677592,666139,"53.91",0.367,0.7117916666666666,"2",1,0,3,5,48,1,"Sinker",1,3,1,3,3,2,2,3,"Standard","Standard",228,"0.131","1.583","77.7","6.7",1.412,"-1.583","100.0",-2,-2,0.225,0.225,32,30,32,31,3,2,5,1,6,1,"1.8","1.42","-1.42","33.9",21.16616184591248,11.9178504896705,38.9580464614247,31.545624390980265,31.937415392302427
"KC","2025-06-17","87.1","-1.83","6.36","Collins, Isaac",686555,676962,"home_run","hit_into_play",,,,,9,"Isaac Collins homers (3) on a fly ball to right field. Rhys Hoskins scores.","R","L","R","CHC","MIL","X",,"fly_ball",1,1,2025,"0.27","0.12",0.37747255126606444,1.8457766317654283,,,656555,0,2,"Top",229.33,79.9,,,,,4.761528893680975,-126.73482430694092,-4.944375810568321,2.001123541246389,25.568521158036127,-30.130745457467526,3.24,1.56,388,"99.9",33,"87.7",2237,"6.7",777482,608348,683737,663538,807713,621020,664023,691718,663656,"53.85",0.418,0.8148529411764704,"2",1,0,3,6,11,3,"Knuckle Curve",0,0,0,0,2,0,2,0,"Infield shade","Standard",155,"-0.162","1.067","77.8","7.6",1.608,"-1.067","99.9",0,0,0.464,0.536,25,27,26,28,1,0,6,3,6,2,"2.89","-0.27","0.27","42.1",13.812259197974734,-23.671189980321596,27.113546848322507,35.28811284788127,40.88151795272118
"CU","2025-06-19","81.4","0.94","6.04","Collins, Isaac",686555,650893,"home_run","hit_into_play",,,,,5,"Isaac Collins homers (4) on a fly ball to left center field. William Contreras scores. Brice Turang scores.","R","R","L","CHC","MIL","X",,"fly_ball",1,1,2025,"-0.53","-0.75",-0.11808778952388921,2.303078964377969,661388,668930,,2,5,"Top",60.46,56.46,,,,,-1.3440776606008424,-118.57187183199316,-0.39569071097305253,-4.766278628097464,21.605574647333672,-39.3843730557235,3.24,1.55,388,"99.9",25,"81",2461,"5.8",777450,608348,683737,663538,807713,621020,664023,691718,663656,"54.68",0.435,0.7724137931034483,"2",1,0,3,6,41,3,"Curveball",3,5,5,3,8,3,8,3,"Standard","Standard",322,"-0.172","1.288","74.4","7.1",1.469,"-1.288","99.9",-2,2,0.245,0.755,28,27,29,28,1,2,2,2,1,1,"4.17","-0.53","0.53","47.7",7.6629314772513055,-17.440975627614762,21.475088730829977,39.29752284965947,45.17611069050064
"FF","2025-07-23","99.8","-3.21","5.55","Shaw, Matt",807713,674444,"home_run","hit_into_play",,,,,5,"Matt Shaw homers (5) on a fly ball to left center field.","R","R","R","CHC","KC","X",,"fly_ball",0,0,2025,"-0.84","1.15",-0.1336195983219104,2.6603472178407115,,,,2,7,"Bot",72.27,71.13,,,,,10.52457049731551,-144.89467313923893,-5.265054859294013,-14.317237073250077,35.392613307183474,-14.920136358749067,3.44,1.58,404,"99.4",34,"100.3",2237,"6.8",777031,666023,686469,624428,686475,672580,670231,664728,695506,"53.71",0.327,0.63748,"2",1,0,3,5,59,1,"4-Seam Fastball",2,8,2,8,8,3,3,8,"Standard","Standard",223,"0.011","2.596","77.6","7.5",1.257,"-2.596","99.4",-6,-6,0.01,0.01,26,23,26,24,1,2,3,1,3,2,"1.16","0.84","0.84","29.8",15.152640992956352,-8.018315899928494,23.19507223965116,37.66510904413134,33.59690045357848
"FF","2025-06-21","94.3","-2.53","5.39","Tucker, Kyle",663656,676106,"home_run","hit_into_play",,,,,3,"Kyle Tucker homers (14) on a fly ball to right center field.","R","L","R","CHC","SEA","X",,"fly_ball",0,1,2025,"-1.04","0.7",0.4798353121187826,2.9043872019656245,,,,0,1,"Bot",183.99,46.88,,,,,10.047834395690717,-137.06192220776157,-2.3051779166362234,-15.264456889025624,29.6746051530146,-23.051444786857658,3.44,1.59,402,"99.1",32,"93.7",2371,"5.9",777419,663728,456781,702284,810938,641487,668227,677594,670042,"54.55",0.375,0.7182666666666666,"2",1,0,3,5,5,2,"4-Seam Fastball",1,0,1,0,0,2,2,0,"Strategic","Standard",241,"0.09","1.154","75.3","7.0",1.418,"-1.154","99.1",1,1,0.642,0.642,26,28,26,28,1,0,6,1,5,1,"1.87","1.04","-1.04","14.7",1.703323412381807,-11.325366018828216,35.26058993942683,35.25008716669811,28.146097222676538
"CU","2025-06-22","72.5","-0.51","6.82","Solano, Donovan",456781,623167,"home_run","hit_into_play",,,,,1,"Donovan Solano homers (3) on a fly ball to left field. Mitch Garver scores.","R","R","R","CHC","SEA","X",,"fly_ball",1,2,2025,"0.61","-1.24",-0.6051120239464384,2.7938245592478577,,,641598,2,7,"Top",27.78,61.36,,,,,-1.2125467517671278,-105.4710825386553,1.5044544851908865,4.746889198790893,18.779564881502825,-41.903598907964835,3.25,1.47,416,"99.1",36,"71.9",2587,"5.9",777403,624512,683737,660644,807713,663538,664023,691718,673548,"54.58",0.259,0.4998,"2",1,0,3,5,60,4,"Curveball",4,7,7,4,9,4,9,4,"Standard","Standard",23,"-0.084","2.314","73.0","7.1",0.992,"-2.314","99.1",-3,3,0.121,0.879,30,37,31,38,1,3,3,1,2,2,"5.6","-0.61","-0.61","66.2",23.224610335386654,-16.83328758979054,33.931664382884165,29.825356335727314,36.57580467495815
"CU","2025-09-28","79.8","1.78","6","Suzuki, Seiya",673548,667463,"home_run","hit_into_play",,,,,8,"Seiya Suzuki homers (32) on a fly ball to left field.","R","R","L","CHC","STL","X",,"fly_ball",2,1,2025,"-0.56","-1.27",0.02246665956895727,1.9510985729455221,,,,0,5,"Bot",42.62,69.7,,,,,-2.784441197162731,-116.0877233658656,0.27370427637087924,-4.450551837217206,23.780868658691652,-43.85678037108156,3.23,1.42,379,"99.1",24,"78.8",2856,"5.8",776142,699625,650968,665877,669357,695336,701675,687363,691023,"54.65",0.33,0.5507368421052632,"2",1,0,3,5,32,4,"Curveball",0,0,0,0,0,1,1,0,"Standard","Standard",332,"0.136","1.068","72.4","7.7",1.031,"-1.068","99.1",0,0,0.572,0.572,30,30,31,31,1,1,1,1,,2,"4.88","-0.56","0.56","43.3",10.635410372254563,-18.618185911375292,35.20141030139207,37.111825845366525,43.9277038627737
"FF","2025-05-14","92.3","-1.11","6.08","Stowers, Kyle",669065,592791,"home_run","hit_into_play",,,,,3,"Kyle Stowers homers (10) on a fly ball to right field.","R","L","R","CHC","MIA","X",,"fly_ball",0,2,2025,"-0.38","1.38",0.5892677076616994,3.2457521005374774,,,,2,4,"Top",236.33,93.16,,,,,5.210084259937076,-134.3982208753029,-4.515957847933374,-5.6339255448183705,26.56207708444755,-14.56534043203146,3.56,1.69,375,"98.9",34,"93.7",2378,"6.9",777921,665804,457759,663538,542932,621020,673548,691718,663656,"53.61",0.327,0.63748,"2",1,0,3,5,25,4,"4-Seam Fastball",0,2,2,0,3,0,3,0,"Infield shade","Standard",206,"-0.097","2.696","76.2","6.6",1.257,"-2.696","98.9",-2,2,0.306,0.694,33,27,34,27,2,1,5,1,6,2,"1.27","0.38","-0.38","45.3",17.099747934629473,-9.504559756190408,27.212483205460313,32.784145320227175,35.16235156970018
"FF","2025-07-04","93.9","-1.65","5.47","Donovan, Brendan",680977,607067,"home_run","hit_into_play",,,,,4,"Brendan Donovan homers (7) on a fly ball to left center field.","R","L","R","CHC","STL","X",,"fly_ball",3,1,2025,"-0.54","1.13",-0.6378681912196226,2.5976735142769627,,,,0,4,"Top",67.12,63.94,,,,,3.8413801964580014,-136.71368768243852,-4.249470517514563,-7.6037990479050706,31.540007700857345,-17.237305534284058,3.32,1.61,365,"98.8",26,"94.5",2120,"6.7",777246,608348,683737,663538,807713,621020,664023,691718,663656,"53.79",0.408,0.7471000000000002,"2",1,0,3,6,27,5,"4-Seam Fastball",7,0,0,7,1,7,1,7,"Infield shade","Standard",217,"-0.015","0.935","69.6","6.6",1.422,"-0.935","98.8",7,-7,0.966,0.03400000000000003,34,28,35,28,2,1,6,2,6,1,"1.46","0.54","-0.54","28.2",3.511940606410988,12.147523858921192,24.226082069590994,45.13318429238683,19.826023716161323
"ST","2025-09-24","79.6","3.64","5.18","Busch, Michael",683737,640455,"home_run","hit_into_play",,,,,5,"Michael Busch homers (31) on a fly ball to right center field. Matt Shaw scores.","R","L","L","CHC","NYM","X",,"fly_ball",1,1,2025,"-1.01","0.04",-0.08151539253312767,2.7160738225691583,,807713,,0,6,"Bot",194.64,63.27,,,,,-6.289938932916713,-115.78735972587273,1.337789713672805,-7.725015923800452,23.6335979450334,-32.33933995330389,3.34,1.62,376,"98.7",31,"79.6",2361,"6.5",776205,682626,624413,643446,668901,596019,607043,621438,665742,"54",0.39,0.7534117647058826,"2",1,0,3,6,50,3,"Sweeper",8,2,8,2,2,10,10,2,"Standard","Standard",280,"0.006","1.008",,,1.48,"-1.008","98.7",6,6,0.99,0.99,33,27,33,28,1,3,3,1,4,1,"3.59","-1.01","-1.01","16.2",,,,,
"SL","2025-08-05","90.4","-1.69","5.91","Steer, Spencer",668715,552640,"home_run","hit_into_play",,,,,5,"Spencer Steer homers (13) on a fly ball to left center field. Austin Hays scores. Miguel Andujar scores.","R","R","R","CHC","CIN","X",,"fly_ball",2,1,2025,"0.68","-0.07",0.07248265413676314,2.238704503532608,,669720,609280,1,7,"Top",58.55,62.27,,,,,2.9636776812410632,-131.68543017663413,-3.14229391862027,7.401328178055217,25.135425097101354,-32.52864794029794,3.31,1.51,377,"98.4",32,"91.2",2791,"6.5",776860,624512,683737,663538,807713,621020,664023,691718,650489,"54.04",0.307,0.5836923076923077,"2",1,0,3,5,47,4,"Slider",1,1,1,1,4,1,4,1,"Standard","Standard",117,"-0.311","1.161","73.7","7.6",1.151,"-1.161","98.4",0,0,0.427,0.573,35,27,35,28,1,2,2,1,1,1,"2.83","-0.68","-0.68","39.5",10.309357419333933,-13.87752382342222,29.120882308000308,36.798475764672304,43.3097990235285
"FC","2025-09-27","86.8","-2.32","5.83","Busch, Michael",683737,700241,"home_run","hit_into_play",,,,,6,"Michael Busch homers (33) on a fly ball to right center field.","R","L","R","CHC","STL","X",,"fly_ball",0,0,2025,"0.17","0.37",0.6945183667497632,2.624994849396103,,,,0,1,"Bot",189.41,56.49,,,,,6.856070220721979,-126.37516084432352,-2.3125886610049022,0.626361543112358,22.834647181165625,-27.968181330567344,3.31,1.6,385,"98.4",29,"87.1",2380,"6.2",776164,699625,676475,669357,571448,695336,663457,687363,691023,"54.28",0.365,0.6953157894736843,"2",1,0,3,6,6,1,"Cutter",0,0,0,0,0,1,1,0,"Infield shade","Standard",210,"0.097","1.114","69.0","6.6",1.351,"-1.114","98.4",0,0,0.548,0.548,24,27,25,28,1,0,5,1,,1,"2.63","-0.17","0.17","29.0",19.39293231324592,3.4708148893000375,39.866833907036884,28.402418155246792,31.679547702079333
"FF","2025-06-20","94.6","2.36","5.48","Raleigh, Cal",663728,571510,"home_run","hit_into_play",,,,,9,"Cal Raleigh homers (28) on a fly ball to center field.","R","R","L","CHC","SEA","X",,"fly_ball",0,0,2025,"1.21","0.89",0.6160232308901286,1.9463236680848104,,,,2,1,"Top",90.7,49.29,,,,,-7.23316442701699,-137.51063691476935,-5.449660194238032,16.99205022340149,32.8199438566176,-19.871765399626444,3.7,1.73,381,"98.4",24,"94.2",2251,"6.3",777436,624512,683737,663538,807713,621020,664023,691718,663656,"54.24",0.269,0.4559090909090909,"2",1,0,3,5,3,1,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Infield shade","Standard",129,"-0.1","2.596","80.8","8.0",0.853,"-2.596","98.4",0,0,0.538,0.46199999999999997,34,28,34,29,1,0,6,2,5,1,"1.68","1.21","-1.21","24.6",19.183226452320984,-2.1393992138551736,29.9777463608147,42.70891728151854,41.45696893709722
"FS","2025-07-19","81.8","2.42","5.32","Shaw, Matt",807713,669684,"home_run","hit_into_play",,,,,5,"Matt Shaw homers (3) on a fly ball to left field.","R","R","L","CHC","BOS","X",,"fly_ball",1,1,2025,"0.51","0.03",0.11218700169437812,2.582071947026953,,,,1,7,"Bot",32.83,79.65,,,,,-6.220712224898999,-118.95799311136801,0.3274245024684186,5.993427321074233,22.08119915046923,-32.132607762704275,3.39,1.56,373,"98.3",29,"82.4",1048,"6.7",777096,657136,647351,663853,608324,596115,608701,678882,701350,"53.82",0.365,0.6953157894736843,"2",1,0,3,6,54,3,"Split-Finger",3,0,3,0,0,4,4,0,"Standard","Standard",99,"0.032","1.593","74.0","7.7",1.351,"-1.593","98.3",3,3,0.936,0.936,27,23,27,24,1,0,8,1,3,1,"3.37","0.51","-0.51","38.8",14.347933661458672,-19.147708221918,24.69643710287852,39.012754051793976,40.41241334383177
"SI","2025-06-21","94.7","-2.74","5.33","Happ, Ian",664023,676106,"home_run","hit_into_play",,,,,8,"Ian Happ homers (10) on a fly ball to left center field.","R","L","R","CHC","SEA","X",,"fly_ball",0,0,2025,"-1.41","0.42",0.23199656795723045,1.8377007984935645,,,,0,1,"Bot",70.23,48.82,,,,,10.829143243394142,-137.47950105179333,-4.381787089703543,-20.159014467581002,27.741367306088637,-26.074691056527367,3.58,1.66,377,"98.3",29,"94.4",2445,"6",777419,663728,456781,702284,810938,641487,668227,677594,670042,"54.45",0.365,0.6953157894736843,"2",1,0,3,6,4,1,"Sinker",0,0,0,0,0,1,1,0,"Strategic","Standard",243,"0.097","1.114","75.2","6.9",1.351,"-1.114","98.3",0,0,0.548,0.548,26,30,26,31,1,0,6,1,5,1,"2.12","1.41","-1.41","12.5",0.8545360365273735,-2.196691564727162,40.27122294018109,33.32409577197615,30.035300803199906
"FF","2025-04-19","94.4","-2.77","5.95","Busch, Michael",683737,668678,"home_run","hit_into_play",,,,,11,"Michael Busch homers (5) on a fly ball to left center field.","R","L","R","CHC","AZ","X",,"fly_ball",3,2,2025,"-0.45","1.46",-1.0098187016952458,3.031667858904427,,,,2,2,"Bot",67.03,62.99,,,,,5.617154195213932,-137.314889527045,-5.160623602016551,-6.9663323060805835,30.682434887269334,-12.808027366838141,3.33,1.62,367,"98.3",31,"94.8",2241,"6.6",778257,672515,647304,694374,553993,672695,664983,677950,682998,"53.92",0.343,0.6668421052631578,"2",1,0,3,5,24,7,"4-Seam Fastball",5,1,5,1,1,6,6,1,"Infield shade","Standard",208,"0.045","2.528","64.1","6.9",1.307,"-2.528","98.3",4,4,0.864,0.864,29,27,30,28,2,1,6,1,6,1,"1.11","0.45","-0.45","40.6",12.974640199408931,14.873127876921625,25.63006003517707,46.848734209641165,22.76285682506741
"FF","2025-06-22","93.7","-1.79","5.49","Canzone, Dominic",686527,607067,"home_run","hit_into_play",,,,,5,"Dominic Canzone homers (2) on a fly ball to left center field.","R","L","R","CHC","SEA","X",,"fly_ball",1,0,2025,"-0.67","1.24",-0.058139489405128364,2.1987022344020497,,,,2,2,"Top",79.68,46.63,,,,,5.997996373467444,-136.3344579563201,-5.584278686071329,-9.653733621844436,28.342842110313345,-15.65146998023779,3.27,1.48,394,"98.1",38,"94.6",2184,"6.7",777403,624512,683737,660644,807713,663538,664023,691718,673548,"53.77",0.179,0.351,"2",1,0,3,3,12,2,"4-Seam Fastball",1,2,2,1,3,1,3,1,"Strategic","Standard",212,"-0.099","2.559","78.1","7.1",0.694,"-2.559","98.1",-1,1,0.432,0.5680000000000001,34,27,35,28,1,0,7,4,6,1,"1.34","0.67","-0.67","31.9",9.424911506516017,2.574559675915164,35.204225570521054,38.99748881486068,40.23540923724205
"SL","2025-04-23","83.6","2.91","5.05","Hernández, Teoscar",606192,571510,"home_run","hit_into_play",,,,,4,"Teoscar Hernández homers (6) on a fly ball to left center field. Mookie Betts scores.","R","R","L","CHC","LAD","X",,"fly_ball",0,0,2025,"-0.02","0.09",-0.7099875159586526,2.705456343407599,,605141,,2,5,"Top",55.59,62.55,,,,,-8.307804475871178,-121.42765661217841,0.9048715326515866,1.5155287525211985,24.505230281178996,-31.719867446808724,3.51,1.67,379,"98",31,"83.4",2357,"6.3",778205,608348,683737,663538,542932,621020,664023,691718,663656,"54.16",0.343,0.6668421052631578,"2",1,0,3,5,39,1,"Slider",3,3,3,3,5,3,5,3,"Standard","Standard",111,"-0.241","1.604","70.9","8.0",1.307,"-1.604","98.0",0,0,0.521,0.479,34,32,34,33,3,2,7,1,7,2,"3.19","-0.02","0.02","15.0",14.328420487422544,-5.360836922166279,35.41243014692032,30.90583511635444,33.27130620535013
